힐스동물병원,055-388-8275,경남 양산시 물금읍 신주3길 8,35.3301264,129.0086728,월~금 09:00 ~ 19:00 · 점심시간 월~토 13:00 ~ 14:00
예스동물의료원,055-754-8275,경남 진주시 진주대로 850,35.1766141,128.0925381,-
천안동물의료센터,041-575-5000,충남 천안시 서북구 충무로 155 신승빌딩 1층 102호,36.8070293,127.158391,-
광주스카이동물메디컬센터,062-719-4275,광주 서구 상무대로 879 3~5층,35.1506819,126.8581309,
본펫동물병원,062-447-8575,광주 서구 무진대로 945 1층,35.1615072,126.8840326,월~금 09:00 ~ 19:00
윌동물외상센터,062-383-7595,광주 서구 운천로 110-1,35.1425649,126.85832,
한결동물의료센터,062-652-8275,광주 서구 풍암순환로188번길 15,35.1278882,126.8832341,월~금 09:00 ~ 19:00
미유펫동물병원,,광주 서구 마륵복개로 157,35.1457071,126.8503118,
페츠온동물병원,062-381-8270,광주 서구 치평로 76,35.1540599,126.8478153,
현대동물병원,062-373-5293,광주 서구 상무대로 1045,35.1520991,126.8761846,
백제 애견종합병원,062-368-8288,광주 서구 죽봉대로 135,35.1654304,126.883675,
베스트종합동물병원,062-375-5110,광주 서구 상무대로 866,35.1498198,126.8567568,
유림동물병원,062-527-7588,광주 서구 하남대로 672,35.1732433,126.8619026,
좋은 동물병원,062-382-7588,광주 서구 운천로 29,35.1352304,126.8588953,
프렌즈동물병원,062-374-0128,광주 서구 상무민주로 90,35.1585338,126.8596653,
사랑가득동물병원,062-655-7975,광주 서구 풍금로38번길 49-1,35.1248063,126.8675807,
마루동물병원,062-384-5445,광주 서구 금화로 71,35.1324133,126.8564746,
바른동물병원,062-523-5353,광주 서구 하남대로 704 지선빌딩 103호,35.1713798,126.869717,월~금 09:30 ~ 19:00
에덴동물병원,061-542-2785,전남 진도군 진도읍 교동3길 2,34.481872,126.2587233,
도그천사,061-542-8982,전남 진도군 군내면 덕병길 282,34.5210938,126.2709552,
우수영동물병원,061-533-7373,전남 해남군 문내면 우수영로 1,34.5966898,126.3127296,
광주동물병원,061-835-2533,전남 고흥군 고흥읍 고흥로 1740,34.6073702,127.2845258,
녹동동물병원,,전남 고흥군 도양읍 번영1길 3,34.5322295,127.1383853,
호남동물병원,061-835-2244,전남 고흥군 고흥읍 봉황길 40,34.6078088,127.2841513,
고흥홍교동물병원,010-7321-6646,전남 고흥군 과역면 과역로 864,34.6787119,127.3632654,
나로동물병원,061-844-3943,전남 고흥군 도양읍 번영1길 3,34.5322295,127.1383853,
우리동물병원,,전남 고흥군 남양면 우도길 74-6,34.7221569,127.3100413,
중앙동물병원,061-832-9400,전남 고흥군 과역면 고흥로 2977,34.6786201,127.3614023,
현대동물병원,,전남 고흥군 고흥읍 여산당촌길 32,34.6076667,127.2797661,
고려동물병원,054-536-3675,경북 상주시 왕산로 152,36.4122965,128.1625469,
상주동물병원,054-534-5548,경북 상주시 중앙로 160,36.4155005,128.1557617,
장수의과동물병원,054-535-6496,경북 상주시 왕산로 186,36.413803,128.1628277,
무양반려동물병원,054-532-7512,경북 상주시 삼백로 105 1층,36.4186268,128.1551491,"월,수,금 09:30 ~ 18:30"
동산동물병원,054-531-0788,경북 상주시 중앙로 223,36.4159586,128.1629582,
대성동물병원,054-531-1190,경북 상주시 삼백로 162,36.4186949,128.1630656,
가람동물병원,054-535-4123,경북 상주시 중앙로 271,36.4161352,128.1682106,
계림동물병원,,경북 상주시 삼백로 231,36.4186949,128.1630656,
경북대학교 수의과대학 부속동물병원분원,054-530-1960,경북 상주시 존애원로 68,36.3735147,128.1405368,월~금 09:00 ~ 18:00 · 점심시간 월~금 12:00 ~ 13:00
상주동물병원부속목장,054-534-5548,경북 상주시 어덕길 62-66,36.45739,128.181498,
한빛,054-532-7574,경북 상주시 영남제일로 1368,36.4199709,128.1904334,
청리가축병원,054-532-6117,경북 상주시 청리면 원장수상길 23,36.3410115,128.127996,
정가축병원,061-781-2525,전남 구례군 구례읍 봉성로 90,35.2102784,127.4648492,
김가축병원,061-782-2772,전남 구례군 구례읍 구례1길 31,35.2080243,127.465937,
호남동물병원,061-783-0028,전남 구례군 구례읍 봉성로 59,35.207511,127.4644225,
소담동물병원,010-3330-7582,전남 구례군 구례읍 중앙로 11 1층,35.2066753,127.46768,
마로동물병원,061-363-9482,전남 곡성군 곡성읍 학교로 122,35.283619,127.293248,
대동동물병원,061-363-2133,전남 곡성군 곡성읍 군청로 7,35.2788692,127.2934926,
영주동물병원,054-635-6063,경북 영주시 구성로 363-1,36.8238494,128.6219593,
마리동물병원,054-638-7553,경북 영주시 대학로284번길 4-18 아름다운빌딩 1층,36.8215285,128.605805,월~금 09:00 ~ 18:30
하동물병원,,경북 영주시 원당로 135,36.8235666,128.628111,
김대진동물병원,054-636-7520,경북 영주시 영주로 178,36.8259109,128.6192688,
신세계동물병원,054-638-7975,경북 영주시 시청로 20,36.8080183,128.6244145,
열린동물병원,043-857-5517,충북 충주시 금릉로 78,36.9845138,127.9245019,
충주동물병원,,충북 충주시 중앙로 34,36.9727498,127.9270732,
정종합동물병원,043-854-8054,충북 충주시 지현천변1길 57,36.9690403,127.9310098,
애플동물병원,043-911-8275,충북 충주시 계명대로 15,36.9827293,127.9161981,
중앙동물의료센터,043-852-8875,충북 충주시 국원대로 131,36.9832264,127.928055,월~금 09:30 ~ 19:00 · 점심시간 월~금 12:00 ~ 13:00
보드미 동물병원,043-843-0075,충북 충주시 국원대로 108,36.981154,127.9284423,
용산동물병원,043-847-7582,충북 충주시 형설로 54-11,36.9590169,127.9416149,
가인동물병원,043-844-2223,충북 충주시 계명대로 155,36.9825158,127.9318502,
박동물병원,043-842-4579,충북 충주시 연수로 6-5,36.990978,127.9292386,
서울동물병원,,충북 충주시 주덕읍 신양로 126,36.9734361,127.800866,
현대동물병원,043-851-3040,충북 충주시 번영대로 144,36.9868549,127.9333134,
제성동물병원,,충북 충주시 중앙로 34,36.9727498,127.9270732,
큰동물병원,010-5480-8595,충북 충주시 주덕읍 신덕로 1364-1,36.9744812,127.7959382,
고산동물병원,043-855-6294,충북 충주시 대소원면 대소원로 138,36.9747634,127.8200239,
목도동물병원,,충북 괴산군 불정면 목도로1길 1-1,36.8711924,127.8546245,
킴스동물병원,054-781-7782,경북 울진군 울진읍 울진중앙로 39 1층,36.985751,129.3972975,
대구가축병원,054-783-2000,경북 울진군 울진읍 울진중앙로 80,36.9891621,129.399165,
동해동물병원,033-532-7886,강원 동해시 중앙로 214,37.5199168,129.1157484,
삼성동물병원,033-533-7522,강원 동해시 중앙로 158,37.5155881,129.1185254,
필동물병원,033-534-7178,강원 동해시 한섬로 61-1 삼양타워 1층,37.5205804,129.1107921,
쥬쥬동물병원,033-522-3313,강원 동해시 동해대로 5005,37.5311952,129.1068506,
두타동물병원,033-574-0775,강원 삼척시 중앙로 245-2,37.4452425,129.1676564,
문혜동물병원,033-452-5844,강원 철원군 갈말읍 문혜리 885-6,38.1837856,127.3220406,
성일동물병원,033-455-8943,강원 철원군 동송읍 금학로 240-1,38.209944,127.2171709,
동주동물병원,033-455-7518,강원 철원군 동송읍 이평2로 17 1층,38.2067839,127.2211702,
박박사동물병원,,강원 철원군 갈말읍 호국로 5180,38.1368319,127.3026713,
와수동물병원,033-458-4558,강원 철원군 서면 와수1로 7-1,38.2377221,127.4364519,
중앙동물병원,010-5354-7446,경기 포천시 관인면 창동로 1826,,,
대한동물병원,,경기 포천시 영북면 영북로203번길 30,38.0921264,127.2707395,
